as_of_date,pair,tenor,quote_type,value,ticker,field,source,snapped_at
2026-09-21,EURSEK,1M,BF25,0.105,EURSEK25B1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1M,RR10,0.665,EURSEK10R1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1M,RR25,0.355,EURSEK25R1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1W,ATM,5.595,EURSEKV1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1W,BF10,0.3175,EURSEK10B1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1W,BF25,0.0925,EURSEK25B1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1W,RR10,0.4175,EURSEK10R1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1W,RR25,0.2225,EURSEK25R1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1Y,ATM,5.77,EURSEKV1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1Y,BF10,0.795,EURSEK10B1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1Y,BF25,0.2425,EURSEK25B1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1Y,RR10,1.3,EURSEK10R1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,1Y,RR25,0.6675,EURSEK25R1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,2M,ATM,5.46,EURSEKV2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,2M,BF10,0.405,EURSEK10B2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,2M,BF25,0.1225,EURSEK25B2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,2M,RR10,0.79,EURSEK10R2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,2M,RR25,0.4175,EURSEK25R2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,2W,ATM,5.395,EURSEKV2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,2W,BF10,0.3175,EURSEK10B2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,2W,BF25,0.095,EURSEK25B2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,2W,RR10,0.495,EURSEK10R2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,2W,RR25,0.2625,EURSEK25R2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,3M,ATM,5.505,EURSEKV3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,3M,BF10,0.445,EURSEK10B3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,3M,BF25,0.1375,EURSEK25B3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,3M,RR10,0.9275,EURSEK10R3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,3M,RR25,0.49,EURSEK25R3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,6M,ATM,5.545,EURSEKV6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,6M,BF10,0.5625,EURSEK10B6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,6M,BF25,0.17,EURSEK25B6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,6M,RR10,1.08,EURSEK10R6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,6M,RR25,0.57,EURSEK25R6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,9M,ATM,5.7,EURSEKV9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,9M,BF10,0.685,EURSEK10B9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,9M,BF25,0.2075,EURSEK25B9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,9M,RR10,1.1925,EURSEK10R9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,9M,RR25,0.6125,EURSEK25R9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,ON,ATM,7.335,EURSEKVON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,ON,BF10,0.3875,EURSEK10BON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,ON,BF25,0.1125,EURSEK25BON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,ON,RR10,0.43,EURSEK10RON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURSEK,ON,RR25,0.22,EURSEK25RON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1M,ATM,4.77,EURUSDV1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1M,BF10,0.4075,EURUSD10B1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1M,BF25,0.12,EURUSD25B1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1M,RR10,-0.375,EURUSD10R1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1M,RR25,-0.2025,EURUSD25R1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1W,ATM,4.365,EURUSDV1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1W,BF10,0.425,EURUSD10B1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1W,BF25,0.125,EURUSD25B1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1W,RR10,-0.585,EURUSD10R1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1W,RR25,-0.315,EURUSD25R1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1Y,ATM,6.26,EURUSDV1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1Y,BF10,1.0725,EURUSD10B1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1Y,BF25,0.2925,EURUSD25B1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1Y,RR10,-0.245,EURUSD10R1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,1Y,RR25,-0.1375,EURUSD25R1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,2M,ATM,5.2,EURUSDV2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,2M,BF10,0.5025,EURUSD10B2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,2M,BF25,0.135,EURUSD25B2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,2M,RR10,-0.3175,EURUSD10R2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,2M,RR25,-0.1675,EURUSD25R2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,2W,ATM,4.7025,EURUSDV2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,2W,BF10,0.42,EURUSD10B2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,2W,BF25,0.1225,EURUSD25B2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,2W,RR10,-0.505,EURUSD10R2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,2W,RR25,-0.2725,EURUSD25R2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,3M,ATM,5.35,EURUSDV3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,3M,BF10,0.5775,EURUSD10B3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,3M,BF25,0.1575,EURUSD25B3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,3M,RR10,-0.2925,EURUSD10R3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,3M,RR25,-0.155,EURUSD25R3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,6M,ATM,5.5825,EURUSDV6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,6M,BF10,0.7475,EURUSD10B6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,6M,BF25,0.2025,EURUSD25B6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,6M,RR10,-0.2625,EURUSD10R6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,6M,RR25,-0.1425,EURUSD25R6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,9M,ATM,6.0475,EURUSDV9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,9M,BF10,0.9275,EURUSD10B9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,9M,BF25,0.25,EURUSD25B9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,9M,RR10,-0.285,EURUSD10R9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,9M,RR25,-0.155,EURUSD25R9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,ON,ATM,5.7325,EURUSDVON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,ON,BF10,0.465,EURUSD10BON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,ON,BF25,0.15,EURUSD25BON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,ON,RR10,-0.68,EURUSD10RON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,EURUSD,ON,RR25,-0.38,EURUSD25RON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1M,ATM,6.155,USDCHFV1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1M,BF10,0.4625,USDCHF10B1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1M,BF25,0.13,USDCHF25B1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1M,RR10,-0.68,USDCHF10R1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1M,RR25,-0.3575,USDCHF25R1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1W,ATM,6.015,USDCHFV1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1W,BF10,0.39,USDCHF10B1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1W,BF25,0.1125,USDCHF25B1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1W,RR10,-0.515,USDCHF10R1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1W,RR25,-0.2725,USDCHF25R1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1Y,ATM,7.245,USDCHFV1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1Y,BF10,1.07,USDCHF10B1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1Y,BF25,0.3,USDCHF25B1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1Y,RR10,-1.245,USDCHF10R1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,1Y,RR25,-0.68,USDCHF25R1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,2M,ATM,6.46,USDCHFV2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,2M,BF10,0.55,USDCHF10B2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,2M,BF25,0.155,USDCHF25B2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,2M,RR10,-0.815,USDCHF10R2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,2M,RR25,-0.4325,USDCHF25R2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,2W,ATM,6.11,USDCHFV2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,2W,BF10,0.415,USDCHF10B2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,2W,BF25,0.1275,USDCHF25B2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,2W,RR10,-0.62,USDCHF10R2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,2W,RR25,-0.3275,USDCHF25R2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,3M,ATM,6.565,USDCHFV3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,3M,BF10,0.62,USDCHF10B3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,3M,BF25,0.17,USDCHF25B3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,3M,RR10,-0.92,USDCHF10R3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,3M,RR25,-0.48,USDCHF25R3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,6M,ATM,6.735,USDCHFV6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,6M,BF10,0.7875,USDCHF10B6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,6M,BF25,0.2125,USDCHF25B6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,6M,RR10,-1.0425,USDCHF10R6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,6M,RR25,-0.55,USDCHF25R6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,9M,ATM,7.025,USDCHFV9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,9M,BF10,0.93,USDCHF10B9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,9M,BF25,0.2425,USDCHF25B9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,9M,RR10,-1.14,USDCHF10R9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,9M,RR25,-0.6,USDCHF25R9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,ON,ATM,7.595,USDCHFVON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,ON,BF10,0.46,USDCHF10BON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,ON,BF25,0.145,USDCHF25BON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,ON,RR10,-0.58,USDCHF10RON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDCHF,ON,RR25,-0.3475,USDCHF25RON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1M,ATM,7.635,USDJPYV1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1M,BF10,0.7725,USDJPY10B1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1M,BF25,0.2525,USDJPY25B1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1M,RR10,-3.7525,USDJPY10R1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1M,RR25,-2.02,USDJPY25R1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1W,ATM,7.105,USDJPYV1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1W,BF10,0.8075,USDJPY10B1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1W,BF25,0.275,USDJPY25B1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1W,RR10,-4.0725,USDJPY10R1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1W,RR25,-2.1875,USDJPY25R1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1Y,ATM,8.435,USDJPYV1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1Y,BF10,1.2325,USDJPY10B1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1Y,BF25,0.3575,USDJPY25B1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1Y,RR10,-1.0975,USDJPY10R1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,1Y,RR25,-0.57,USDJPY25R1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,2M,ATM,8.01,USDJPYV2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,2M,BF10,0.8075,USDJPY10B2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,2M,BF25,0.2475,USDJPY25B2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,2M,RR10,-3.4675,USDJPY10R2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,2M,RR25,-1.86,USDJPY25R2M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,2W,ATM,7.535,USDJPYV2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,2W,BF10,0.785,USDJPY10B2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,2W,BF25,0.25,USDJPY25B2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,2W,RR10,-3.915,USDJPY10R2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,2W,RR25,-2.09,USDJPY25R2W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,3M,ATM,8.195,USDJPYV3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,3M,BF10,0.85,USDJPY10B3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,3M,BF25,0.2625,USDJPY25B3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,3M,RR10,-3.14,USDJPY10R3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,3M,RR25,-1.725,USDJPY25R3M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,6M,ATM,8.235,USDJPYV6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,6M,BF10,0.9825,USDJPY10B6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,6M,BF25,0.28,USDJPY25B6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,6M,RR10,-2.3225,USDJPY10R6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,6M,RR25,-1.2425,USDJPY25R6M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,9M,ATM,8.35,USDJPYV9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,9M,BF10,1.1,USDJPY10B9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,9M,BF25,0.3,USDJPY25B9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,9M,RR10,-1.645,USDJPY10R9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,9M,RR25,-0.85,USDJPY25R9M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,ON,ATM,9.4125,USDJPYVON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,ON,BF10,0.865,USDJPY10BON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,ON,BF25,0.3325,USDJPY25BON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,ON,RR10,-4.7175,USDJPY10RON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDJPY,ON,RR25,-2.5525,USDJPY25RON BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDZAR,1M,ATM,10.245,USDZARV1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDZAR,1M,BF10,1.05,USDZAR10B1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDZAR,1M,BF25,0.31,USDZAR25B1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDZAR,1M,RR10,4.015,USDZAR10R1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDZAR,1M,RR25,2.08,USDZAR25R1M BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDZAR,1W,ATM,10.1625,USDZARV1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDZAR,1W,BF10,0.9925,USDZAR10B1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDZAR,1W,BF25,0.29,USDZAR25B1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDZAR,1W,RR10,3.645,USDZAR10R1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDZAR,1W,RR25,1.9425,USDZAR25R1W BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
2026-09-21,USDZAR,1Y,ATM,11.935,USDZARV1Y BGN Curncy,PX_LAST,BBG_BDP,2026-09-21T15:00:00-04:00
