Account,ALT_SRC,Base Currency,BB Industry Group,BB Industry Sector,BB Industry Subgroup,BB_YK_IDENTIFIER,Bloomberg Identifier,Business Unit,Column 2,Cost,CounterParty,Currency,CUSIP,Desk,DTD BankDebt Interest,DTD Bond Interest P&L,DTD CDS Interest,DTD Cost TransFx,DTD Dividend Interest P&L,DTD External Financing PL,DTD FC Adjustment P&L,DTD Miscellaneous PL,DTD Non Trading PL,DTD Private Fixed Income,DTD REPO Interest,DTD Swap Interest,DTD Total P&L,DTD Total P&L %,DTD Trading P&L,End Date Accr Base Balance,End Date Accr Local Balance,End Date Dirty MV,Executing Counterparty,Financial Type,FiscalYearEndMonth,FSV LEVEL,Fund,Fund Group,Fund Group Description,Future Master Description,Fx,ID_BB_GLOBAL,ID_BB_Unique,ISIN,Issuer Name NM,Issuer Country,Issuer Region,Loan Amount,LOANXID,Local Cost,Market Value %,Market Value Base + Accrued Base Balance,Market Value Local + Accrued Local Balance,Market Value Base,Market Value Local,MTD BankDebt Interest,MTD Bond Interest P&L,MTD CDS Interest,MTD Cost TransFx,MTD Dividend Interest P&L,MTD External Financing PL,MTD FC Adjustment P&L,MTD Miscellaneous PL,MTD Non Trading PL,MTD Private Fixed Income,MTD REPO Interest,MTD Swap Interest,MTD Total P&L,MTD Total P&L %,MTD Trading P&L,NM Strategy,PB Root,PB Country,PB Country Desc,PB Description,Position,Position Block,Previous Month End Market Value Base,Previous Month End Market Value Local,Previous Year End Market Value Base,Previous Year End Market Value Local,Price,PriceSource,Primary Exchange,Prior Day NAV Estimate,Prior Month End NAV Estimate,Prior Month End Price,Prior Year End NAV Estimate,Prior Year End Price,QTD BankDebt Interest,QTD Bond Interest P&L,QTD CDS Interest,QTD Cost TransFx,QTD Dividend Interest P&L,QTD External Financing PL,QTD Miscellaneous PL,QTD Non Trading PL,QTD Private Fixed Income,QTD REPO Interest,QTD Swap Interest,QTD Total P&L,QTD Total P&L %,QTD Trading P&L,Quantity,Related Security,SEDOL,Side Pocket,Start Date Accr Base Balance,Start Date Accr Local Balance,Start Date Dirty MV,Strategy,Symbol,Symbol Description,Total Return Swap,Trade Factor,Trader Name,TRS Quantity,Ultimate Issuer Description,Ultimate Issuer,Underlying ISIN,YTD BankDebt Interest,YTD Bond Interest P&L,YTD CDS Interest,YTD Cost TransFx,YTD Dividend Interest P&L,YTD External Financing PL,YTD FC Adjustment P&L,YTD Miscellaneous PL,YTD Non Trading PL,YTD Private Fixed Income,YTD REPO Interest,YTD Swap Interest,YTD Total P&L,YTD Total P&L %,YTD Trading P&L,Unnamed: 136
BNPP-IPBFX-NMMF,420815869,USD,,,,,,NMMF,,-495860.5436,PARIUK,CHF.C-SWAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,807.076599,-0.041944812,807.076599,0,0,-2636.215777,,FORWARD,12,,NMMF,,,,1.232164,,,,,,,0,,-402430.5,-0.000121653,-2636.215777,-2139.5,-2636.215777,-2139.5,0,0,0,0,0,0,0,0,0,0,0,0,-2636.215777,-0.007714934,-2636.215777,HAHY7,HAHY7,XX,,New PB,-500000,HAHY7:XXNMMFNMCL0001,0,0,0,0,0.80914,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-2636.215777,-0.001797949,-2636.215777,-500000,,,,0,0,-3443.292375,Hybrid,USDCHF091626-196928226,TD 08/06/2026 VD 09/16/2026 SELL USD VS .BUY CHF @ 0.80486100,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-2636.215777,-0.000738874,-2636.215777,
BNPP-IPBFX-NMMF,420815891,USD,,,,,,NMMF,,-991877.5721,PARIUK,CHF.C-SWAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1614.432281,-0.083904128,1614.432281,0,0,-5115.946672,,FORWARD,12,,NMMF,,,,1.232164,,,,,,,0,,-804988,-0.000236086,-5115.946672,-4152,-5115.946672,-4152,0,0,0,0,0,0,0,0,0,0,0,0,-5115.946672,-0.014971913,-5115.946672,HAHY7,HAHY7,XX,,New PB,-1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,0.80914,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-5115.946672,-0.003489172,-5115.946672,-1000000,,,,0,0,-6730.378953,Hybrid,USDCHF091626-196928371,TD 08/06/2026 VD 09/16/2026 SELL USD VS .BUY CHF @ 0.80498800,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-5115.946672,-0.001433889,-5115.946672,
BNPP-IPBFX-NMMF,420815871,USD,,,,,,NMMF,,-991828.2856,PARIUK,CHF.C-SWAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1614.344381,-0.08389956,1614.344381,0,0,-5165.233249,,FORWARD,12,,NMMF,,,,1.232164,,,,,,,0,,-804948,-0.00023836,-5165.233249,-4192,-5165.233249,-4192,0,0,0,0,0,0,0,0,0,0,0,0,-5165.233249,-0.015116151,-5165.233249,HAHY7,HAHY7,XX,,New PB,-1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,0.80914,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-5165.233249,-0.003522787,-5165.233249,-1000000,,,,0,0,-6779.577629,Hybrid,USDCHF091626-196928505,TD 08/06/2026 VD 09/16/2026 SELL USD VS .BUY CHF @ 0.80494800,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-5165.233249,-0.001447703,-5165.233249,
BNPP-IPBFX-NMMF,420816105,USD,,,,,,NMMF,,-997400.1331,PARIUK,CHF.C-SWAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1624.281503,-0.084416005,1624.281503,0,0,406.614259,,FORWARD,12,,NMMF,,,,1.232164,,,,,,,0,,-809470,1.88E-05,406.614259,330,406.614259,330,0,0,0,0,0,0,0,0,0,0,0,0,406.614259,0.001189964,406.614259,HAHY7,HAHY7,XX,,New PB,-1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,0.80914,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,406.614259,0.000277319,406.614259,-1000000,,,,0,0,-1217.667245,Hybrid,USDCHF091626-197000596,TD 08/07/2026 VD 09/16/2026 SELL USD VS .BUY CHF @ 0.80947000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,406.614259,0.000113965,406.614259,
BNPP-IPBFX-NMMF,420816613,USD,,,,,,NMMF,,-997727.8888,PARIUK,CHF.C-SWAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1624.86604,-0.084446384,1624.86604,0,0,734.369994,,FORWARD,12,,NMMF,,,,1.232164,,,,,,,0,,-809736,3.39E-05,734.369994,596,734.369994,596,0,0,0,0,0,0,0,0,0,0,0,0,734.369994,0.002149147,734.369994,HAHY7,HAHY7,XX,,New PB,-1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,0.80914,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,734.369994,0.000500854,734.369994,-1000000,,,,0,0,-890.496046,Hybrid,USDCHF091626-197298000,TD 08/14/2026 VD 09/16/2026 SELL USD VS .BUY CHF @ 0.80973600,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,734.369994,0.000205828,734.369994,
BNPP-IPBFX-NMMF,420816609,USD,,,,,,NMMF,,-997764.8537,PARIUK,CHF.C-SWAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1624.931965,-0.08444981,1624.931965,0,0,771.334927,,FORWARD,12,,NMMF,,,,1.232164,,,,,,,0,,-809766,3.56E-05,771.334927,626,771.334927,626,0,0,0,0,0,0,0,0,0,0,0,0,771.334927,0.002257326,771.334927,HAHY7,HAHY7,XX,,New PB,-1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,0.80914,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,771.334927,0.000526065,771.334927,-1000000,,,,0,0,-853.597038,Hybrid,USDCHF091626-197298487,TD 08/14/2026 VD 09/16/2026 SELL USD VS .BUY CHF @ 0.80976600,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,771.334927,0.000216189,771.334927,
BNPP-IPBFX-NMMF,420816617,USD,,,,,,NMMF,,-997819.069,PARIUK,CHF.C-SWAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1625.028655,-0.084454835,1625.028655,0,0,825.550161,,FORWARD,12,,NMMF,,,,1.232164,,,,,,,0,,-809810,3.81E-05,825.550161,670,825.550161,670,0,0,0,0,0,0,0,0,0,0,0,0,825.550161,0.002415988,825.550161,HAHY7,HAHY7,XX,,New PB,-1000000,HAHY7:XXNMMFNMCL0001,0,0,0,0,0.80914,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,825.550161,0.000563041,825.550161,-1000000,,,,0,0,-799.478494,Hybrid,USDCHF091626-197300204,TD 08/14/2026 VD 09/16/2026 SELL USD VS .BUY CHF @ 0.80981000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,825.550161,0.000231384,825.550161,
BNPP-IPBFX-NMMF,,USD,,,,USD Curncy,USD,NMMF,,-483.0089,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-483.0089,,CURRENCY,12,,NMMF,,,,1,,IX244867-0,,United States CCY,US,North America,0,,-483.0089,-2.23E-05,-483.0089,-483.0089,-483.0089,-483.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HAHY7,HAHY7,XX,,New PB,-483.0089,HAHY7:XXNMMFNMCL0001,-483.0089,-483.0089,0,0,1,BloombergBFIX,,2149429186,2088428191,1,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-27856.5064,-0.018998665,-27856.5064,-483.0089,,,,0,0,-483.0089,Hybrid,DOL.C-USAA,UNITED STATES DOLLARS,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-27856.5064,-0.007807577,-27856.5064,
BNPP-IPBFX-NMMF,128949,USD,,,,,,NMMF,,2000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,5823.521603,-0.30265593,5823.521603,0,0,26471.33129,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000,0.001221573,26471.33129,26471.33129,26471.33129,26471.33129,0,0,0,0,0,0,0,0,0,0,0,0,19327.60829,0.056562605,19327.60829,HAHY7,HAHY7,XX,,New PB,2854667.453,HAHY7:XXNMMFNMCL0001,7143.723,7143.723,0,0,0.70988,BloombergBVAL,,2149429186,2088428191,0.703109,1461916275,,0,0,0,0,0,0,0,0,0,0,0,26471.33129,0.018053949,26471.33129,2854667.453,,,,0,0,20647.80969,Hybrid,AUDUSD091626-196283980,TD 07/23/2026 VD 09/16/2026 SELL USD VS .BUY AUD @ 0.70060700,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,26471.33129,0.007419342,26471.33129,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,-2000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-5873.114809,0.305233353,-5873.114809,0,0,-43728.79453,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,-2000000,-0.002017953,-43728.79453,-43728.79453,-43728.79453,-43728.79453,0,0,0,0,0,0,0,0,0,0,0,0,-19563.56353,-0.057253132,-19563.56353,HAHY7,HAHY7,XX,,New PB,-2878977.848,HAHY7:XXNMMFNMCL0001,-24165.231,-24165.231,0,0,0.70988,BloombergBVAL,,2149429186,2088428191,0.703085,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-43728.79453,-0.029823866,-43728.79453,-2878977.848,,,,0,0,-37855.67972,Hybrid,AUDUSD091626-196606908,TD 07/30/2026 VD 09/16/2026 SELL AUD VS .BUY USD @ 0.69469100,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-43728.79453,-0.012256236,-43728.79453,
BNPP-IPBFX-NMMF,129026,USD,,,,,,NMMF,,999999.9969,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,525.263418,-0.027298617,525.263418,0,0,14222.38248,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,999999.9969,0.00065632,14222.38248,14222.38248,14222.38248,14222.38248,0,0,0,0,0,0,0,0,0,0,0,0,3173.69741,0.009287884,3173.69741,HAHY7,HAHY7,XX,,New PB,875439.03,HAHY7:XXNMMFNMCL0001,11048.68507,11048.68507,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154905,1461916275,,0,0,0,0,0,0,0,0,0,0,0,14222.38248,0.009699934,14222.38248,875439.03,,,,0,0,13697.11906,Hybrid,EURUSD091626-196556578,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.14228400,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,14222.38248,0.003986226,14222.38248,
BNPP-IPBFX-NMMF,129039,USD,,,,,,NMMF,,2000000.004,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1050.60042,-0.054601059,1050.60042,0,0,28586.83725,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000.004,0.001319197,28586.83725,28586.83725,28586.83725,28586.83725,0,0,0,0,0,0,0,0,0,0,0,0,6348.449814,0.018578856,6348.449814,HAHY7,HAHY7,XX,,New PB,1751000.7,HAHY7:XXNMMFNMCL0001,22238.38744,22238.38744,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154904,1461916275,,0,0,0,0,0,0,0,0,0,0,0,28586.83725,0.019496764,28586.83725,1751000.7,,,,0,0,27536.23683,Hybrid,EURUSD091626-196556696,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.14220400,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,28586.83725,0.008012273,28586.83725,
BNPP-IPBFX-NMMF,129028,USD,,,,,,NMMF,,2000000.005,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1050.526842,-0.054597235,1050.526842,0,0,28444.76513,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000.005,0.001312641,28444.76513,28444.76513,28444.76513,28444.76513,0,0,0,0,0,0,0,0,0,0,0,0,6347.394483,0.018575768,6347.394483,HAHY7,HAHY7,XX,,New PB,1750878.07,HAHY7:XXNMMFNMCL0001,22097.37064,22097.37064,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154905,1461916275,,0,0,0,0,0,0,0,0,0,0,0,28444.76513,0.019399868,28444.76513,1750878.07,,,,0,0,27394.23828,Hybrid,EURUSD091626-196556858,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.14228400,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,28444.76513,0.007972453,28444.76513,
BNPP-IPBFX-NMMF,129024,USD,,,,,,NMMF,,2000000.003,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1050.582024,-0.054600103,1050.582024,0,0,28551.31747,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000.003,0.001317558,28551.31747,28551.31747,28551.31747,28551.31747,0,0,0,0,0,0,0,0,0,0,0,0,6348.186472,0.018578086,6348.186472,HAHY7,HAHY7,XX,,New PB,1750970.04,HAHY7:XXNMMFNMCL0001,22203.131,22203.131,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154904,1461916275,,0,0,0,0,0,0,0,0,0,0,0,28551.31747,0.019472539,28551.31747,1750970.04,,,,0,0,27500.73545,Hybrid,EURUSD091626-196556866,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.14222400,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,28551.31747,0.008002317,28551.31747,
BNPP-IPBFX-NMMF,129029,USD,,,,,,NMMF,,2000000.003,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1050.618816,-0.054602015,1050.618816,0,0,28622.35861,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000.003,0.001320836,28622.35861,28622.35861,28622.35861,28622.35861,0,0,0,0,0,0,0,0,0,0,0,0,6348.71443,0.018579631,6348.71443,HAHY7,HAHY7,XX,,New PB,1751031.36,HAHY7:XXNMMFNMCL0001,22273.64418,22273.64418,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154904,1461916275,,0,0,0,0,0,0,0,0,0,0,0,28622.35861,0.019520991,28622.35861,1751031.36,,,,0,0,27571.73979,Hybrid,EURUSD091626-196557007,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.14218400,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,28622.35861,0.008022228,28622.35861,
BNPP-IPBFX-NMMF,129027,USD,,,,,,NMMF,,2000000.002,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1050.572826,-0.054599625,1050.572826,0,0,28533.55795,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000.002,0.001316738,28533.55795,28533.55795,28533.55795,28533.55795,0,0,0,0,0,0,0,0,0,0,0,0,6348.054091,0.018577698,6348.054091,HAHY7,HAHY7,XX,,New PB,1750954.71,HAHY7:XXNMMFNMCL0001,22185.50386,22185.50386,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154905,1461916275,,0,0,0,0,0,0,0,0,0,0,0,28533.55795,0.019460427,28533.55795,1750954.71,,,,0,0,27482.98513,Hybrid,EURUSD091626-196557013,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.14223400,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,28533.55795,0.00799734,28533.55795,
BNPP-IPBFX-NMMF,129025,USD,,,,,,NMMF,,2000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1050.55443,-0.054598669,1050.55443,0,0,28498.03984,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000,0.001315099,28498.03984,28498.03984,28498.03984,28498.03984,0,0,0,0,0,0,0,0,0,0,0,0,6347.790675,0.018576927,6347.790675,HAHY7,HAHY7,XX,,New PB,1750924.05,HAHY7:XXNMMFNMCL0001,22150.24916,22150.24916,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154905,1461916275,,0,0,0,0,0,0,0,0,0,0,0,28498.03984,0.019436203,28498.03984,1750924.05,,,,0,0,27447.48541,Hybrid,EURUSD091626-196557014,TD 07/29/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.14225400,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,28498.03984,0.007987385,28498.03984,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,-3500000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1830.907816,0.095154641,-1830.907816,0,0,-35269.38757,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,-3500000,-0.001627577,-35269.38757,-35269.38757,-35269.38757,-35269.38757,0,0,0,0,0,0,0,0,0,0,0,0,-11000.17157,-0.032192207,-11000.17157,HAHY7,HAHY7,XX,,New PB,-3051513.027,HAHY7:XXNMMFNMCL0001,-24269.216,-24269.216,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154925,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-35269.38757,-0.02405439,-35269.38757,-3051513.027,,,,0,0,-33438.47975,Hybrid,EURUSD091626-196606906,TD 07/30/2026 VD 09/16/2026 SELL EUR VS .BUY USD @ 1.14697200,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-35269.38757,-0.009885247,-35269.38757,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,-3000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1569.339979,0.081560623,-1569.339979,0,0,-30212.41017,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,-3000000,-0.001394212,-30212.41017,-30212.41017,-30212.41017,-30212.41017,0,0,0,0,0,0,0,0,0,0,0,0,-9428.581166,-0.027592918,-9428.581166,HAHY7,HAHY7,XX,,New PB,-2615566.632,HAHY7:XXNMMFNMCL0001,-20783.829,-20783.829,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154925,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-30212.41017,-0.020605436,-30212.41017,-2615566.632,,,,0,0,-28643.07019,Hybrid,EURUSD091626-196610671,TD 07/30/2026 VD 09/16/2026 SELL EUR VS .BUY USD @ 1.14697900,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-30212.41017,-0.008467886,-30212.41017,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,3000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1565.734765,-0.081373255,1565.734765,0,0,23251.16125,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,3000000,0.001072972,23251.16125,23251.16125,23251.16125,23251.16125,0,0,0,0,0,0,0,0,0,0,0,0,9376.874253,0.027441597,9376.874253,HAHY7,HAHY7,XX,,New PB,2609557.941,HAHY7:XXNMMFNMCL0001,13874.287,13874.287,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154937,1461916275,,0,0,0,0,0,0,0,0,0,0,0,23251.16125,0.015857732,23251.16125,2609557.941,,,,0,0,21685.42649,Hybrid,EURUSD091626-196610672,TD 07/30/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.14962000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,23251.16125,0.006516798,23251.16125,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,-3000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1569.297565,0.081558419,-1569.297565,0,0,-30130.51325,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,-3000000,-0.001390433,-30130.51325,-30130.51325,-30130.51325,-30130.51325,0,0,0,0,0,0,0,0,0,0,0,0,-9427.973247,-0.027591139,-9427.973247,HAHY7,HAHY7,XX,,New PB,-2615495.942,HAHY7:XXNMMFNMCL0001,-20702.54,-20702.54,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154925,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-30130.51325,-0.020549581,-30130.51325,-2615495.942,,,,0,0,-28561.21568,Hybrid,EURUSD091626-196610775,TD 07/30/2026 VD 09/16/2026 SELL EUR VS .BUY USD @ 1.14701000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-30130.51325,-0.008444932,-30130.51325,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,-3500000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,-1830.717877,0.09514477,-1830.717877,0,0,-34902.63632,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,-3500000,-0.001610652,-34902.63632,-34902.63632,-34902.63632,-34902.63632,0,0,0,0,0,0,0,0,0,0,0,0,-10997.44732,-0.032184234,-10997.44732,HAHY7,HAHY7,XX,,New PB,-3051196.461,HAHY7:XXNMMFNMCL0001,-23905.189,-23905.189,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154926,1461916275,,0,0,0,0,0,0,0,0,0,0,0,-34902.63632,-0.023804259,-34902.63632,-3051196.461,,,,0,0,-33071.91844,Hybrid,EURUSD091626-196610777,TD 07/30/2026 VD 09/16/2026 SELL EUR VS .BUY USD @ 1.14709100,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-34902.63632,-0.009782455,-34902.63632,
BNPP-IPBFX-NMMF,,USD,,,,,,NMMF,,3000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1565.680288,-0.081370424,1565.680288,0,0,23145.97359,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,3000000,0.001068117,23145.97359,23145.97359,23145.97359,23145.97359,0,0,0,0,0,0,0,0,0,0,0,0,9376.093592,0.027439312,9376.093592,HAHY7,HAHY7,XX,,New PB,2609467.147,HAHY7:XXNMMFNMCL0001,13769.88,13769.88,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,1.154937,1461916275,,0,0,0,0,0,0,0,0,0,0,0,23145.97359,0.015785992,23145.97359,2609467.147,,,,0,0,21580.2933,Hybrid,EURUSD091626-196610783,TD 07/30/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.14966000,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,23145.97359,0.006487316,23145.97359,
BNPP-IPBFX-NMMF,420815975,USD,,,,,,NMMF,,2000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1037.944931,-0.053943337,1037.944931,0,0,4150.568789,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000,0.000191536,4150.568789,4150.568789,4150.568789,4150.568789,0,0,0,0,0,0,0,0,0,0,0,0,4150.568789,0.012146717,4150.568789,HAHY7,HAHY7,XX,,New PB,1729908.219,HAHY7:XXNMMFNMCL0001,0,0,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,4150.568789,0.002830767,4150.568789,1729908.219,,,,0,0,3112.623858,Hybrid,EURUSD091626-196935497,TD 08/06/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.15613070,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,4150.568789,0.001163315,4150.568789,
BNPP-IPBFX-NMMF,420815973,USD,,,,,,NMMF,,2000000,PARIUK,DOL.C-USAA,,NMCL,0,0,0,0,0,0,0,0,0,0,0,0,1037.909022,-0.053941471,1037.909022,0,0,4081.231258,,FORWARD,12,,NMMF,,,,1,,,,,,,0,,2000000,0.000188337,4081.231258,4081.231258,4081.231258,4081.231258,0,0,0,0,0,0,0,0,0,0,0,0,4081.231258,0.011943799,4081.231258,HAHY7,HAHY7,XX,,New PB,1729848.369,HAHY7:XXNMMFNMCL0001,0,0,0,0,1.15853,BloombergBVAL,,2149429186,2088428191,,1461916275,,0,0,0,0,0,0,0,0,0,0,0,4081.231258,0.002783477,4081.231258,1729848.369,,,,0,0,3043.322236,Hybrid,EURUSD091626-196935735,TD 08/06/2026 VD 09/16/2026 SELL USD VS .BUY EUR @ 1.15617070,0,1,Henry Chan,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,4081.231258,0.001143881,4081.231258,
